date,Train_A_Raw_Crude_Flow,Train_B_Raw_Crude_Flow,Raw_Crude_Pump_Discharge_Flow,Rich_Sponge_Oil_Flash_Drum_Bottoms_to_CDU,Rich_Gas_Knockout_Drum_Liquid_to_CDU
2025-02-01,1254.1065596866863,1198.8922522628548,2401.594416247115,15.452932474844948,0.6965873837471008
2025-02-02,1393.4712512533429,1321.3085570327364,2671.9651834519264,16.187442551056428,0.6965873837471008
2025-02-03,1584.0549657513986,1444.0399494119424,2993.509968194803,16.39302923993663,0.6965873837471008
2025-02-04,1565.1331020623581,1395.827925509704,2924.596384892449,14.775464344578722,0.6965873837471008
2025-02-05,1603.6134690827469,1433.0645066167112,3002.757546119655,14.673792390396798,0.6965873837471008
2025-02-06,1373.827403775408,1263.6878078123734,2589.3143348453054,14.66355185782909,0.6965873837471008
2025-02-07,1279.7965341797778,1184.758107887078,2410.9938320026645,15.604454131958864,0.6965873837471008
2025-02-08,1419.2030655285157,1277.7980101019862,2649.890123190583,15.624958597264408,0.6965873837471008
2025-02-09,1484.5403510856972,1358.0117607142022,2801.185998268585,13.537817535764633,0.6965873837471008
2025-02-10,1566.4212127501057,1453.050950280959,2984.187467453902,13.884121032552695,0.6965873837471008
2025-02-11,1573.0873354042824,1461.277271194185,3000.5702101699458,15.0242189593691,0.6965873837471008
2025-02-12,1574.6293910092988,1465.368721970459,3004.780885095094,15.775568628501409,0.6965873837471008
2025-02-13,1585.182758586616,1473.3690125373032,3022.578442713381,15.9751538507292,0.6965873837471008
2025-02-14,1585.182758586616,1473.3690125373032,3022.578442713381,15.9751538507292,0.6965873837471008
2025-02-15,1575.6113191886493,1449.8908725956724,2987.27726615684,15.363248384567859,0.6965873837471008
2025-02-16,1574.5595654478645,1449.5654452114588,2986.357267415488,17.00732987588223,0.6965873837471008
2025-02-17,1612.0128056208414,1498.9310505762005,3074.460948963967,16.181168940065913,0.6965873837471008
2025-02-18,1611.7826359460923,1499.8282090473713,3075.192737926132,16.271878462901405,0.6965873837471008
2025-02-19,1307.7057124148223,1165.19544406391,2415.7927774228106,15.726306565327778,0.6965873837471008
2025-02-20,1184.7645331518554,1042.8794156524953,2158.5520960127164,15.681421698851095,0.6965873837471008
2025-02-21,1223.292242561216,1080.6279811510876,2236.2674718723633,15.068053856962575,0.6965873837471008
2025-02-22,1352.4679008690487,1208.8105037414198,2500.335131431671,14.996526437923778,0.6965873837471008
2025-02-23,1238.9936545391167,1099.1160780015248,2265.8497169545785,15.806299939705166,0.6965873837471008
2025-02-24,1118.8793353791414,979.5220272668986,2020.344475591766,14.743645314287752,0.6965873837471008
2025-02-25,1089.2092848412183,958.5607646241297,1969.5501328792434,14.212505825664717,0.6965873837471008
2025-02-26,1131.2890918385597,990.9762636269325,2047.5551315007697,14.788013057896956,0.6965873837471008
2025-02-27,1327.9179947908553,1139.5102361648958,2406.693626727358,16.227900710287393,0.6965873837471008
2025-02-28,1535.6601031789885,1329.9006444062516,2818.8933708983477,16.257786959977196,0.6965873837471008
