date,Light_Diesel_to_DHT_Unit_Flowrate,Total_Kerosene_Product_Flowrate,Kerosene_to_Light_Diesel_DHT_Flowrate,Total_Atmospheric_Residue_Flowrate,Atm_Residue_to_RFCC_Unit_Flowrate,Atm_Residue_to_Storage_Flowrate,Total_Heavy_Diesel_Product_Flowrate,Total_Light_Diesel_Product_Flowrate,Crude_Column_Naphtha_to_SGCU_Flowrate,Heavy_Diesel_to_MHC_Flowrate,Atm_Residue_to_Storage_EE1027_Flowrate,Total_Stabilized_Naphtha_Product_Flowrate,Jet_Fuel_Product_Train1_Flowrate,Blend_Yield_Gas & LPG,Blend_Yield_Kerosene,Blend_Yield_Light Diesel,Blend_Yield_Heavy Diesel,Blend_Yield_RCO
1970-01-01 00:00:00.000000648,,,,,,,Top Section,Heater A Cell 1,,,,,,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-01 00:00:00.000000000,274.23243029097944,544.3444367060227,144.0025672081127,1629.113718280397,550.7787093522784,880.7007777661082,463.5529105891773,311.8357117941907,640.2981693910048,483.6945980767433,63.887491475298084,807.4619003843968,307.1634213068582,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-02 00:00:00.000000000,290.4667173650897,536.3790985466376,144.0549722180817,1656.7293107940316,449.0382153479673,1006.6858557421425,503.91544596788276,323.5095315782614,630.742406542155,472.1666643223805,69.57413366257138,797.1168889230488,303.8784535116549,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-03 00:00:00.000000000,263.7496474296513,489.8271200954899,144.02479997398325,1403.570069456672,484.3473498290963,728.7625586354774,475.6289500110827,308.45031610594884,564.5893837654622,475.819244608403,63.520353935581184,746.6074703283426,273.9273530602189,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-04 00:00:00.000000000,229.94472196940103,404.8779534964435,144.0676752829295,842.8144870316147,485.65119326375765,270.6992460953776,446.8356373069762,251.16800339977144,408.96723899631075,468.0115538250507,22.232056306075204,576.894443782937,222.60780726304847,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-05 00:00:00.000000000,225.68968848922165,453.3224348871379,144.06025577171025,783.9882991692632,555.2200783932183,173.03006101051614,436.3345430293077,244.31025132320093,424.49643590955947,456.9319388705701,8.791190895541487,601.7268537339755,251.7701758178501,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-06 00:00:00.000000000,220.2911196162471,457.5194980787687,144.04171431460426,729.0896714874499,542.9099769446381,137.76729987042464,370.759432418388,240.56998586862923,482.98391051432293,388.81912681258245,7.330403190096297,652.0077495452499,252.11076848586706,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-07 00:00:00.000000000,220.2911196162471,457.5194980787687,144.04171431460426,729.0896714874499,542.9099769446381,137.76729987042464,370.759432418388,240.56998586862923,482.98391051432293,388.81912681258245,7.330403190096297,652.0077495452499,252.11076848586706,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-08 00:00:00.000000000,194.1624188635706,402.98934114853125,144.0463029428412,733.1724984053601,509.7834730153441,175.63921024943033,250.81596596308293,230.00268031980985,403.93925671278214,254.40725203380538,8.125398314360579,557.1602841098952,199.57329870943283,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-09 00:00:00.000000000,166.55389804542824,434.03662018481396,144.03014245486952,741.438035152274,545.8849962398924,146.30693217768916,287.8469701177091,256.9943855415188,459.8075034765625,249.8661276003496,8.434340157320474,621.3637262240743,214.85173547243312,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-10 00:00:00.000000000,144.6549568323206,411.4915666879543,144.058174707559,810.758153860064,551.4094343126092,206.30893537376122,349.50660002127574,307.48911006517136,531.8169813503689,268.45296547780816,12.33467603279094,686.5986880962455,169.3233967068762,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-11 00:00:00.000000000,144.6549568323206,411.4915666879543,144.058174707559,810.758153860064,551.4094343126092,206.30893537376122,349.50660002127574,307.48911006517136,531.8169813503689,268.45296547780816,12.33467603279094,686.5986880962455,169.3233967068762,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-12 00:00:00.000000000,165.59375,398.2916259765625,144.1826171875,694.908203125,549.90234375,95.23828125,313.43634033203125,279.48046875,558.3046875,236.43124389648438,11.941320419311523,767.1888427734375,186.122314453125,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-13 00:00:00.000000000,391.79536826822914,694.4465439131089,144.05258512461762,1118.2428539677387,624.3338202446832,446.2643535898166,480.64393607903514,470.3234936148397,812.6146075561524,399.08638965343977,9.664228604313317,1099.3289547037175,310.1985196257331,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-14 00:00:00.000000000,391.79536826822914,694.4465439131089,144.05258512461762,1118.2428539677387,624.3338202446832,446.2643535898166,480.64393607903514,470.3234936148397,812.6146075561524,399.08638965343977,9.664228604313317,1099.3289547037175,310.1985196257331,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-15 00:00:00.000000000,296.04042066460505,696.357635697099,144.0808683065926,991.1891521207189,570.952193004016,375.62823369176795,414.28742138565985,411.3805102267401,726.6563234792752,319.88915338713576,10.05941127125232,953.2111080640351,352.8500623523517,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-16 00:00:00.000000000,335.0209731358507,564.5673734887932,144.05195972381725,865.6936673484546,471.3875644182002,343.7128161960178,363.5088580441317,373.3611214088206,709.2234114008246,377.97496807225906,10.417002698312404,956.8902451601023,268.4002082525959,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-17 00:00:00.000000000,283.77204395651813,391.0019601392355,144.0624647639139,702.5330041447985,68.17422651372483,588.8445342670265,311.7757661926754,311.5864119064973,553.7336250702486,324.3772375732593,9.014065317554373,754.7346430291811,199.99596945010245,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-18 00:00:00.000000000,246.86519381022134,361.25687273281005,144.04863366270973,651.1872019405581,0.8179919508192274,598.4031192265263,304.3221788411784,268.49119654331116,468.6165333154297,318.6107298392274,10.527757543907587,652.560118448547,199.98772370797263,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-19 00:00:00.000000000,74.07030418384693,176.32275045222227,144.08874487642336,1370.8167024267914,0.4449955546061198,1197.6477418326856,70.3878996516342,239.69211038349928,391.53518302769317,24.806271779272283,37.60136280584124,600.269400872731,55.67793970747434,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-20 00:00:00.000000000,61.93995956752358,143.98164385765227,144.1051020755254,1516.5141854983806,0.30781111355591345,1333.6879230006741,32.108528536394935,0,0,0.11391320280641666,78.83626884517042,0,292.545009036018,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-21 00:00:00.000000000,61.91010930627893,144.90456825765185,144.13599519870954,1515.0881053434998,0.32928573947482637,1331.274902380145,41.857608447539334,329.52733109817007,322.72148980161006,0.10390625149011612,73.82291150389531,650.6636231989258,317.16493043627247,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-22 00:00:00.000000000,237.11054367133247,502.89507701390727,144.0609501287182,849.0989889199958,1.182279706149631,747.6915238647914,373.74611604111453,288.9298545749239,560.8987212421332,358.8987205054276,37.960483959141584,755.3361474199241,153.85622744205347,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-23 00:00:00.000000000,263.5175886955657,598.9009442192317,144.06619031603236,900.9859969624779,0.3904204064263238,748.6079160673469,401.49628956959674,330.0318193554429,715.8713811713325,398.2736854977392,55.24153081943855,955.3246412539737,246.3947873351245,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-24 00:00:00.000000000,238.72147315755208,521.9585687553291,144.04671431410657,812.3894018665483,1.2956369445800782,670.7465290915693,351.25829213038577,296.50854564536576,666.6056764059788,327.70489159501216,47.34035931481468,932.7636831414761,330.29421722662755,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-25 00:00:00.000000000,229.76963329300492,474.96791772113056,144.02808946794232,689.9569033675759,1.1431686313205296,543.5912817914044,306.918376850441,265.5541683104401,597.2500118877496,321.5215447198024,45.12833112898515,802.4918386134382,296.2908925129278,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-26 00:00:00.000000000,225.28420568395543,468.9993642569114,144.03583146495487,720.4397256719094,1.4044318247477214,572.2996876453088,301.46359602223924,260.00051775972605,580.9943587839084,315.6915698582134,45.470337030510606,771.0540057908847,262.5371951543771,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-27 00:00:00.000000000,255.86421265552661,582.6933455616637,144.07414894850407,902.532307385841,197.5415184797499,636.0474387875705,398.6442030165223,350.1735616661254,702.225001321072,403.86803831357383,23.270884936391404,932.7090808428687,320.33870519783045,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-28 00:00:00.000000000,349.33969766782405,705.9672715841265,144.07286620731588,1115.408733747624,218.03416671074763,856.9948841885938,442.8047329911305,441.69275848289084,853.9765215578884,449.12663683238287,17.60973777401191,1158.2657399447803,379.546453777048,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-29 00:00:00.000000000,362.8656340020978,675.5016974893484,144.07396113219673,1102.0224760375615,215.8581531375461,841.5136942959736,474.8940451545612,453.467725025046,843.0627793945313,451.10666602074,20.928550042432082,1184.6904938451635,355.17466208825704,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
2025-06-30 00:00:00.000000000,362.5383741509332,671.8483445364099,144.0542023915712,1056.6665063565442,320.8869193773058,677.2607510450588,504.8559639804751,476.64371167893694,827.3710384928386,446.819281891116,24.269336946464247,1160.5181534582955,355.7049642844243,0.017429467084639497,0.1589655172413793,0.10714733542319749,0.1296551724137931,0.31614420062695925
